lam,trA,V_gcv,V_loo
0.05336699231206313,7.375164745649841,0.09633333753657732,0.09571127329784415
0.06579332246575682,7.064977991245923,0.09595751429315874,0.095350935113641
0.08111308307896872,6.768635270997603,0.09559308482477648,0.09500253254526184
0.1,6.485449345306905,0.09524153294806388,0.09466770326630228
0.12328467394420659,6.214787132573178,0.09490475372589896,0.09434846515875205
0.1519911082952933,5.956079647761341,0.09458518759203623,0.09404735311243782
0.1873817422860383,5.708823108086917,0.09428598307208984,0.09376759812520892
0.23101297000831628,5.472572860380608,0.09401123357499594,0.09351338990341218
0.2848035868435805,5.246932631978059,0.09376633363023591,0.09329026475894775
0.35111917342151344,5.031541709327913,0.09355849711939779,0.0931056590159459
0.43287612810830617,4.8260624287623335,0.09339747929012052,0.0929696683008963
0.5336699231206312,4.630170083507234,0.09329654761723576,0.09289605652348458
0.6579332246575682,4.443546790085873,0.09327375158160554,0.0929035628772354
0.8111308307896873,4.2658795414018975,0.09335354123780694,0.09301755421547536
1.0,4.096860633019818,0.09356876588678883,0.09327205042378464
1.232846739442066,3.936186953336821,0.09396302437862418,0.09371208802110374
1.5199110829529332,3.783554894178275,0.09459320445531663,0.09439624773027797
1.873817422860383,3.6386506531235545,0.09553180845097616,0.09539892347665602
2.310129700083163,3.501140327381533,0.09686831549038948,0.09681155528148437
2.848035868435805,3.3706676967672187,0.0987084452618489,0.09874166300503179
3.5111917342151346,3.2468672821380324,0.1011699340086542,0.10130827917889125
4.328761281083062,3.1293953611503627,0.104373564348677,0.10463254766591089
5.336699231206313,3.017973890057902,0.1084289614720329,0.10882308090609337
6.5793322465756825,2.9124351577278533,0.11341616499311134,0.11395721831619661
8.111308307896872,2.812751870368263,0.11936592849635676,0.12006128963404007
10.0,2.7190399790679463,0.12624336264937322,0.12709460424754915
12.32846739442066,2.6315292439786013,0.13393996615218084,0.13494220110171795
15.199110829529332,2.550506430339559,0.1422776255275382,0.14341978813163847
18.738174228603867,2.4762443209813654,0.15102501525978532,0.1522910519738918
23.10129700083163,2.408933307136799,0.1599231724450916,0.1612938640674475
28.48035868435805,2.348630225080457,0.16871443214901188,0.17016942707663418
35.111917342151344,2.295232816245869,0.1771684480773158,0.17868809563111585
43.287612810830616,2.2484806183239763,0.18510064567761975,0.18666734983391586
53.366992312063125,2.207977025611558,0.19238118401458293,0.19398017578028728
65.79332246575683,2.173224175167107,0.19893511281250456,0.20055469123695185
81.11308307896873,2.1436621925325943,0.2047360755834536,0.20636745477008084
100.0,2.1187061715186326,0.20979643497391218,0.21143335665572224
123.28467394420684,2.0977768444085925,0.21415635921251633,0.21579460856336918
151.99110829529332,2.0803232944528007,0.2178736503978827,0.21951057189897225
187.38174228603867,2.065837808176037,0.22101528817679902,0.22264935710630937
231.0129700083158,2.053863975782897,0.22365101687435196,0.22528148973487094
284.8035868435805,2.043999557191621,0.2258488855738239,0.2274755318062712
351.11917342151276,2.0358956409897995,0.2276724354642851,0.22929534152116632
432.87612810830615,2.029253421276394,0.2291791588465368,0.23079859123487154
533.6699231206302,2.0238196296860558,0.23041987031537406,0.23203618381339908
657.9332246575682,2.0193813800857714,0.23143868759117717,0.23305226646476984
811.130830789689,2.01576093267714,0.23227338797203656,0.23388461035353011
1000.0,2.0128107025626263,0.23295597090138145,0.23456518885982608
